"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TE05_MN002","1303","201901191800","0.5","0","3"
"TE05_MN002","1303","201901191900","0.5","0","3"
"TE05_MN002","1303","201901192000","0.5","0","3"
"TE05_MN002","1303","201901192100","0.4","0","3"
"TE05_MN002","1303","201901192200","0.4","0","3"
"TE05_MN002","1303","201901192300","0.3","0","3"
"TE05_MN002","1303","201901200000","0.2","0","3"
"TE05_MN002","1303","201901200100","0.1","0","3"
"TE05_MN002","1303","201901200200","-0.1","0","3"
"TE05_MN002","1303","201901200300","-0.3","0","3"
"TE05_MN002","1303","201901200400","-0.5","0","3"
"TE05_MN002","1303","201901200500","-0.8","0","3"
"TE05_MN002","1303","201901200600","-1","0","3"
"TE05_MN002","1303","201901200700","-1.2","0","3"
"TE05_MN002","1303","201901200800","-1.3","0","3"
"TE05_MN002","1303","201901200900","-0.8","0","3"
"TE05_MN002","1303","201901201000","-0.3","0","3"
"TE05_MN002","1303","201901201100","-0.2","0","3"
"TE05_MN002","1303","201901201200","-0.1","0","3"
"TE05_MN002","1303","201901201300","-0.1","0","3"
"TE05_MN002","1303","201901201400","0","0","3"
"TE05_MN002","1303","201901201500","0","0","3"
"TE05_MN002","1303","201901201600","0","0","3"
"TE05_MN002","1303","201901201700","0","0","3"
"TE05_MN002","1303","201901201800","0","0","3"
"TE05_MN002","1303","201901201900","0","0","3"
"TE05_MN002","1303","201901202000","0","0","3"
"TE05_MN002","1303","201901202100","0","0","3"
"TE05_MN002","1303","201901202200","-0.2","0","3"
"TE05_MN002","1303","201901202300","-0.5","0","3"
"TE05_MN002","1303","201901210000","-0.9","0","3"
"TE05_MN002","1303","201901210100","-1.2","0","3"
"TE05_MN002","1303","201901210200","-1.5","0","3"
"TE05_MN002","1303","201901210300","-1.7","0","3"
"TE05_MN002","1303","201901210400","-1.8","0","3"
"TE05_MN002","1303","201901210500","-2","0","3"
"TE05_MN002","1303","201901210600","-2.2","0","3"
"TE05_MN002","1303","201901210700","-2.3","0","3"
"TE05_MN002","1303","201901210800","-2.4","0","3"
"TE05_MN002","1303","201901210900","-1.6","0","3"
"TE05_MN002","1303","201901211000","-0.8","0","3"
"TE05_MN002","1303","201901211100","-0.5","0","3"
"TE05_MN002","1303","201901211200","-0.3","0","3"
"TE05_MN002","1303","201901211300","-0.2","0","3"
"TE05_MN002","1303","201901211400","-0.1","0","3"
"TE05_MN002","1303","201901211500","-0.1","0","3"
"TE05_MN002","1303","201901211600","0","0","3"
"TE05_MN002","1303","201901211700","0","0","3"
"TE05_MN002","1303","201901211800","0","0","3"
"TE05_MN002","1303","201901211900","0","0","3"
"TE05_MN002","1303","201901212000","-0.3","0","3"
"TE05_MN002","1303","201901212100","-1.1","0","3"
"TE05_MN002","1303","201901212200","-1.7","0","3"
"TE05_MN002","1303","201901212300","-2","0","3"
"TE05_MN002","1303","201901220000","-2.2","0","3"
"TE05_MN002","1303","201901220100","-2.3","0","3"
"TE05_MN002","1303","201901220200","-2.4","0","3"
"TE05_MN002","1303","201901220300","-2.5","0","3"
"TE05_MN002","1303","201901220400","-2.6","0","3"
"TE05_MN002","1303","201901220500","-2.7","0","3"
"TE05_MN002","1303","201901220600","-2.9","0","3"
"TE05_MN002","1303","201901220700","-2.9","0","3"
"TE05_MN002","1303","201901220800","-2.8","0","3"
"TE05_MN002","1303","201901220900","-2","0","3"
"TE05_MN002","1303","201901221000","-1.2","0","3"
"TE05_MN002","1303","201901221100","-0.7","0","3"
"TE05_MN002","1303","201901221200","-0.5","0","3"
"TE05_MN002","1303","201901221300","-0.4","0","3"
"TE05_MN002","1303","201901221400","-0.3","0","3"
"TE05_MN002","1303","201901221500","-0.3","0","3"
"TE05_MN002","1303","201901221600","-0.5","0","3"
"TE05_MN002","1303","201901221700","-0.8","0","3"
"TE05_MN002","1303","201901221800","-1","0","3"
"TE05_MN002","1303","201901221900","-1","0","3"
"TE05_MN002","1303","201901222000","-0.9","0","3"
"TE05_MN002","1303","201901222100","-0.9","0","3"
"TE05_MN002","1303","201901222200","-0.8","0","3"
